name,description,parsed_desc,annual_fee,tag_info,rewards,apply_link,image_url,detail_url
신한카드 Air One,대한항공 1천원당 기본 1마일 적립,"['항공', '할인 및 적립']","국내 4만9천원, 해외 5만1천원",정보 없음,정보 없음,https://tivan.naver.com/cac/whhmJZKrzQo9Gwh8iJqVe-7r-KElgvoeURVe481OoiC_NmDI7A8pOjAsXacRCx86b1fHby_boAMB8fOV34RqRWKQR_xuCWbHCKWhp_T-b5QwG2Vs5B7toP-IG05njE5SnuIzIgFi6e_65p1Uzhbdqt7FlSV0C-3FM807Qy1NyYC8Mw4lnjpHbT3KnnZpSow0ObSGDhgq-au9fPjsliRXFbmuT4DZBQIwBw1PHv4DEKs3-VQnFMaIsDqDLI0ysCqqrK-suRIKKg5wmH6Yk3nsdIdrP09Clfgbldw1d7v7mTEk1Yk9CcEb9VNcy7rdCoK7-Hg6_t8u7PRIe7rlq6clYrySF_io3q3YUerrHL5CFfL5SYwjKOvZOhUhVRc21dCJ?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/2797/SH_2797_20241111-103501_ver.png,https://card-search.naver.com/item?cardAdId=2797
KB국민행복카드,임신중독증 등 단체보험 무료가입,['기타'],"국내전용 없음, 해외겸용 없음",정보 없음,정보 없음,https://tivan.naver.com/cac/63HK1oxz9CfYjLF8Tv3Om8oPTiCf5-ZbDjSp7Mn83N5rtwbDqwxNjRiYJM870EsPReN99PTaij889w8h26LyRVBH966DU83OzdauATkt54O34DuHnWnDbCmCIVGDRfN5vP3j-dmBgM93WicEUzlEXY2R4hdkjGffn8gKDyPyIOPz7Onc57Qxsc750KFdy7omrHSLhP7O7AIUYX9G5Ebp-LvpWimcCOkUw7g4O9LOIFj3v1ZTM7OTVoAwxoUohCDtw5U9H_KQNZ1j2ihgWTJccFlH-YogKNM0BJEjobuetB4k7MxV7XgtJInDZI56cl4G_5i49dMFFmxNUMzdtVFrSsXnY0-tkZIg8qlACxt9rnRuNLOteqQqkh6VTXKq3diu?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/10039/KB_10039_20230308-153417_hor.png,https://card-search.naver.com/item?cardAdId=10039
신한카드 처음,"음식점, 카페, 편의점 5% 적립","['음식', '할인 및 적립']","국내 1만5천원, 해외 1만8천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/s4T3cmQNB1RujCbt41obkueiaNOuMOuAk5UvtDm_3_kVgvN9VCTAuTndAfVQ9bZiITXLUy_rXX6oTPls5KcP-_YD7DmQqvOiQaTrp6WwPed6ehkVHC3noPdRaNHq8_6vb9xLl5kX-7fmcWtyAv5JLGpKWZMv77M5U2qUapI5PQbd-WPb8FtAm_2TS7-wwcu7nMrPnjK8f5VKWRslimnp-4EFbkyFReSvXbZbphVgTalfrt4ndLSSQvq1bFAo0IcQtCu9lPGaL-yPmBecZAWwZHE7JWoA4LXFXsHG5R96TfMcNpO-OsIxry4b7_dMqcpvmiquK2mcrnVWCz-wL057OwZ4Smu-X0EdttB55PBgUxCRiGzkz8azpg1JKln8IPi0HxY1b_Bgwv4PZCvRXV-ZwiBlRZcW2AtBvuNT8BB9pz0=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10364/SH_10364_20240528-173326_ver.png,https://card-search.naver.com/item?cardAdId=10364
신한카드 Point Plan+,국내 가맹점 최대 3% 포인트 적립,['할인 및 적립'],"국내 3만원, 해외 3만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/2TO8Epe8FDLxTDwuZbRI8MDVmIMh5BX7T8Hxl4HQBTG299owkn3Ub20wFF8Jy05jivkx7OLjDML4ZVwrXxxq_6H5rvU58BVnrt1491YcnEw18JnUQn5AIBAmnZaPNuiRy5FbsISaxM92rpygRSY9PtPGRL3HauOA8V0bLb3_94UygAn67r9yRHiA_g_oLIwS3qCqqa8702kSaWlZFrOfQO2DhVb7ZM8gAS0HTWWm-ZOzC_Kb0LmjCERwwa5n6hBf20OpxC_LMH7UVovV822beKXz0cFI14qZvzcUChGtIFxhMmCB8w2Z0mRSSNAVqlG1e7bwX0s-10tbRzNGh2az7cSfdOU0-17DMg8aYG4U2FKIb_jCw-IhVrkAeCBJ9SQB?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10402/SH_10402_20240802-134435_ver.png,https://card-search.naver.com/item?cardAdId=10402
삼성카드 BIZ LEADERS,4대 사회보험·손해보험 10% 할인,['할인 및 적립'],"국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/WdOltttmKov3S4Vba2TUVitg_ZUSDfb9hjGI81ExPh43Wq8KLOFGefWUYureaXEGymI9qsJFDlnBZTbWobp2OtI8Cm3U5TGFBCf7ODF17X50OhDqri1qyAcElKG7n85Uf4WJgYJid4Z1P4gT8Clf6hTN_Tfd3_xhuweR_tSbpPICZA9ULJuV78RAmlNdoRsme3EVkEfNj6yyQjB_59pWAbyybHiPhkQxTybeoXglC9cn-4Yj31RmoVQ9MCKSn6tFt5tmFI7VyENsW5YqKr-emhuN-iwwFVuqTuUCFmgMITZzINvYiwXcry9GCjxhEyf9Ey42fSF-r7NJAXOwbv3Mz6O5IwaWC3FbklIsnWx9HzN1j1g5gAB3cYVyXG-BgV0U4u2QTgIO_6vZ2irkle4ueUGoK4HK0Sxf5M2ZyrLSapiuiwNMpkzJq_P3_aRJhsCAeDmCc2EIKEKmHensL72-sf_vz6rF3xNQgGVYlT9kxo4=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10130/SS_10130_20230103-175640_ver.png,https://card-search.naver.com/item?cardAdId=10130
LOCA X 기후동행카드,국내 가맹점 한도 없이 0.5% 할인,['할인 및 적립'],"국내 1만원, 해외 1만원",정보 없음,정보 없음,https://tivan.naver.com/cac/2ie07vstD5W5Fges80JBRE-p7W04Mr8B-XxZntOo575ChLTKAwPvR4J9wm0aBde_g8gS25OXXmHgfTrbFmvY_6Vn_Wua1J6sPPa68te5VCTduCvqduVKWbE5j7KTHnlE9EwksKMc5pWbInz2uVOZG-kv0r7QNniYxDB3XVJ6tmgw-whilb5Bam-9Z4FgMiGGS008GvujlvriYTs9TI_tBne8ff3JrtXFPB3meDn4IpXjnLPZ20kg5zBHw7HL2vjHPaPPlw8EG35nZtbs6hfkTORKH2jUK9ILwjM9YvWZ-pqE9UFG9-HMtzHF53-5k4B2AP-RygL4q1S8Vel6Fix-hEXC21dUTXUKGpO4wHClM9P5xGtVTRc-eqXcW8p4X-Q34JvORqfUFyNWVkc7MGRh1A==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10428/LO_10428_20241113-143714_hor.png,https://card-search.naver.com/item?cardAdId=10428
신한카드 Edu Plan+,기본 학원비 3~10% 캐시백카드,['기타'],"국내 4만원, 해외 4만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/qWLAbwXByyrgCAcB1qyl59hWkWyInOGu0lsiCD4WzyISTa_t5XMM3ibXHHl9l1rBA-cztH51kMBnErpvwRIIf3HV9a4oLzcR3CNsNp4fIfbI4mpU06M-FWoB6RMqB2TZq6p9B9LO2siXPL8hZXNPpgiB2IrrOLlvh-815KHGfx9mgbfLGLeD7GM9tr_nIr5tRe1v9hd3cXk8X_Ccal_4M3o7kD72zcJFtC5rAMnnKrjnllL6T3DTEQze2d8_Wku_WuhlHqTg8cfoya962HsXsFem9G4FCEWe6HMnKEXIoP7IpxElYYapgx_VCId5PKAthyztxTvkrL7g_Xsy_5HCettqTNbjp9wWp1D2tE01172TyQrVTvU69_RkBrs24s8E0xAt3gmWwdKwnZgZz56mjw==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10409/SH_10409_20240923-171225_ver.png,https://card-search.naver.com/item?cardAdId=10409
삼성 BIZ iD BENEFIT 카드,사업 필수 경비 1.5% 할인,['할인 및 적립'],"국내 3만원, 해외 3만원",정보 없음,정보 없음,https://tivan.naver.com/cac/ZxGMAbtNPUF8tCuDghRVX_C4BG1_3SyVXrcyRRcFyNcM3QTV7xfqVf_KLv5XDaMg6YSg_E2_YmZSVOGZNgFIeTLDWm-Ma6liu4rITHRFYxyMekQHct5Kc2LbJ37rfN4EE4GZzHX0CajVbFqBHJVT-WAVX4MrSCtw8bhN5IiI4a8NpKcbQWlCZPrvTenWPuMcIdnxAP5z_odN_9lSNrUTakmHGIHPAFTonsPflKcxtbdZvoq8xH5ELJ8GY_JzkCWNMLF1vplz0d0-RitQ2HMtq7mZy9AYs0aPx1tOrRZzJTNz2HoA1JwlQRr2CVICTZlMxIMyCE4tAFl8Inw_dqQDaWiZR-diU3NIBnc6jZ-KTJ1s1jJZnFXb7thxew22jDLnxuo0-i7rbEh_Ym2k_bUKYqnTIrX_ot0M3BqwuSGpz4_KFBrVtj8IMklPrrejlmnMMf8LalOtjIj_t1a0lOk0Hw==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10134/SS_10134_20230103-175701_ver.png,https://card-search.naver.com/item?cardAdId=10134
아메리칸 엑스프레스 블루,편의점·배달앱 등 일상 속 혜택카드!,['기타'],해외 1만5천원,정보 없음,정보 없음,https://tivan.naver.com/cac/i8_9bq8V4uZOq4mIQrmaeqKnmpQ_txNOcFJh0MTP--_pCk59U_EQoeTe3_HiF8wnD8Pj0n2E9lfpMFeVF7xFhJlKkX3o0Co7-6LqLDVYLLh8gK1PCBAQ_bmrNGteilotV7gxT8blq_nlwqaCZYgSyoEzW9jeEXZ3kT6OZm7KBgh4dZimxiFnHsjdWz4lXrWsT8t5lids5e_JFAW3GHI74EL1OsMxzaFvuhVlvSFP_k5mlQ42_n7pGpayOBSZhkpi8kykANlxWSuTshig2LE6yz0iv3u8_br5ZTy4-cwtr-Wtnr1rJGzTC6XKSk_IxLxG4aBN331auoIXYoaG-Ee1JlhmcmRj0VaIkAeK0xiHTf-1nhAj-XxbW0lz7V3lvuBJ9jEKmSY1jAoJuFigb7B2VFsj88M7L8O43gJTZvI4xKZviZoBFsdw8CypzYoCawK26vbIhXdwlg-jeGs0j6I3ppesmGuC9bJc29nOpzfRmP0=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/3959/SS_3959_20230103-180745_hor.png,https://card-search.naver.com/item?cardAdId=3959
우리 국민행복카드 S2,"국가바우처, 임신/출산/보육 혜택제공",['기타'],"국내전용 없음, 해외겸용 없음",정보 없음,정보 없음,https://tivan.naver.com/cac/mL2phQtghfZ6rj1qnMnycLBMCaZWRPKgWJSoy1JTFGp2eYwFgFPJHt6_0IAIpTXxmK3MSvilS6sWiLj6S44e6ihXM5DKPHrCtHEdPse-lEEl4tKZkyk1rX1OIxozT3izgACbS7dyTSe2otgQwmVP-d2eCKy0_jSPIFOf2o1SotUiTMydvZOpXVHxjmcM2Aa8JzKq8ornTbLHL9Dudke1G9H6tTa7m2qXIXweBz-dVJfEvZ8YXjptP_V_3JfJYGUMqy_3kvCzOitv1c87kJlshhFbtunqp1N6g21sGC3CLeRk7gDqrCdI0bVSqast0AvzmeSSYObq3fDvUut1RgdxH6cdCfgnm4BUcxvxG9oUcOkLNYTX56uGdTGWu3SoxvK_erG7D7wNbLCBkFtG8Q1qHvClHql_bVeAtWp5KaSGE01yqFRMwTD7PFa5S5V6fGSs?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10045/WR_10045_20210305-164718_hor.png,https://card-search.naver.com/item?cardAdId=10045
IBKhi카드,"철도, 고속버스, 택시 5% 할인!","['교통', '할인 및 적립']","국내 2천원, 해외 4천원",정보 없음,정보 없음,https://tivan.naver.com/cac/Ll8j_k3UVR7O2fBY7Jr9DLhJzvtlOFqnPOtFN158RKfnDhE7mnOMCB2Od5nXBR7WAGdMXKa8lkPrgzL0SDrkZKQ4Z6Yd2bpXb4mE9UU_J8i1M0FzFW31Bxbw0VjkD_aDtMlksRBH1Ex4bItVXDBzVJm3QDGHm8XHJkUdkD9YjTHw-JoMHL0mF641ioUZIBIc1JzHQ_fd6LBpYVw9J49sTi2wKS9FL30i84gBo82J4i-pBg2iJayi87sHRxwHQ7rn5DfMSUlxGQNQY4Z6fOvQTg==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/IB/1360/IB_1360_hor.png,https://card-search.naver.com/item?cardAdId=1360
신한카드 EVerywhere,전기차 충전요금 30~50% 캐시백,['기타'],"국내 1만9천원, 해외 2만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/mkeRrftGdpmL-ZbcyL_SCLhJzvtlOFqnPOtFN158RKdZu-YFTZQv0cSNk1U8oIhADtj6DaLDxWYFNvF-EGGQBKgZIZnGASdMuaAwUkouaWfOx9ijZTBL8RK8WrxD9gG9yymfEEa7oCqhfcVev32KS7_Fc28xH_xkXGsddYyYijHGfd7Tt3El5NC9g77FpiBsKFY8OaVmNpOuEZPxzQ-1FwKlstdjsLYSduxkR9VC6n1SRMeMzXZeeNqrqCGpKeIPEQcTN-74-JoWNOEKLEYBlZ5BiEJKHrvMXz9DJ5wRj8WTJ15HQrDTqQgmrB5ImxpqpPvvUX-0bz5IeRaQgCRMJ0Ul6nJQfQa5huqihlePPDM=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10218/SH_10218_20230109-121417_ver.png,https://card-search.naver.com/item?cardAdId=10218
신한카드 The BEST-F,연1회 쇼핑/레스토랑 기프트옵션 제공,['쇼핑'],"국내 22만2천원, 해외 22만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/1Va8BGuwGBz6XrxSMWZBmUzEtL-wYCFOejoHUb7AzrnbkOdkz-HoXcLMIsHE2tTpzuUDF2dwKHHZNPBrU29paXjyvp9q-2DDfpGY4tC0GefmSXd1Mohm0g5UOJ7b4JENltdDCoyXyQTxmtYmb3FfF6SXjvzRsvhQAQoqmEgRJvJTKaBWQZf67VNgOTflXg720D_o4atcas7Y24Znv5skVzyL7-nWyMB4wgPrJwxNeb-RmzF0TpWzRYPdD6jWLM_4yElY0HzKkaRdeoNzCQYyY9Ks3a2JOknI1TyJk2ETQU2b3X6iWYM0_K374JVyu90mvjA_nKraol6D6vWrlMginuipJUbPgnDxrVjn1WlyY_A8gtUKxwEFWpGzd-mSTmE4BgBCQNNJrmfkbKkcFZLiZQ==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10429/SH_10429_20241119-132453_hor.png,https://card-search.naver.com/item?cardAdId=10429
kt SUPER+ 카드,"KT 요금 최대 25,000원 할인!","['통신', '할인 및 적립']","국내 1만5천원, 해외 1만7천원",정보 없음,정보 없음,https://tivan.naver.com/cac/mkeRrftGdpmL-ZbcyL_SCLhJzvtlOFqnPOtFN158RKdQ3dDcUQLGOf3JtQP6cZVb0LtDE_a3VtFgG7OKRx9c4wgSNYZKIYSF4fiWt6ksFifH0fqR-HaxiZ8vrqm6Z4SJVAOdiOYX1QdAVB3OlC_1NjNth8Ya5eMf0QORjv27JmZXEYY5jvkmRpCv7Ft7cZYZddbIZlYROzaBAnIKEttKzao4GlsiN1XPxNe3sejROpzNnWVhqdJi0T6Q9X6gB7Zx?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/BC/10172/BC_10172_20220803-162825_ver.png,https://card-search.naver.com/item?cardAdId=10172
메리어트 본보이™ 더 베스트 신한카드,메리어트 호텔 무료 숙박권 제공,['기타'],"국내 26만4천원, 해외 26만7천원",정보 없음,정보 없음,https://tivan.naver.com/cac/0zxNuLph8afC_Hun-CJ9e5D9ZD_sL2fcVvdebsmU3-WN9wLQYz0EA79jXbs84Z0gLKMqROvbebgg9EU1yFhrGSnuFLPULK7boA4zuZKtUBcP5n51dfHsfxLuerzKbpXH_0whNFIpZdlLvmibChqQGzf3ZyQLTjrIuZbdT75LcL9Ra6G9GJIsabEmgCUQ9aK71kb4RYKVjisHGOet3NybrBwSENdzunnV9wPSmeQnoztjJ0j555_kEP0H5bHcni1_yhQeIMo0a8DepfrKwK9v4lnZXSMiycY712SlgtOi8MAxGarY8paaR-RbKJPgS5G9eCVrvzk2mLzcGJm2ejbdMbC-zQLta8mZhIU7YApZUhVJueXnedQLIZ0j_e_deshb?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10053/SH_10053_20231127-160206_hor.png,https://card-search.naver.com/item?cardAdId=10053
코웨이 IBK카드,"코웨이 최대 23,000원 청구할인",['할인 및 적립'],"국내 1만2천원, 해외 1만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/mkeRrftGdpmL-ZbcyL_SCLhJzvtlOFqnPOtFN158RKcKQ2nQepNecw4yCf_az-QwkvA-mMVvbPi24A_AGNLgxH1u99QWKzD2QE0qjOiTw-oQvOCuhU1vS58rAoWConRFQo5TlmVl5kY-B-PNiwBKUsLRCeVPEXAJpeQU8TBjQt7_B9cOxHZlkU7Zyzf4dmrKjGXw1ou1MongayP6Lu_qVmn49oAI_jg6HQXGyId2oe27T6-NBT1FXZ3GduU8H33RbCFdl4w_jNfvFdJ9pRShrw==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/IB/3836/IB_3836_hor.png,https://card-search.naver.com/item?cardAdId=3836
DailyWith (데일리위드)카드,6대생활영역 온라인쇼핑/음식점/병원등,"['쇼핑', '음식']","국내 1만원, 해외 1만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/mkeRrftGdpmL-ZbcyL_SCLhJzvtlOFqnPOtFN158RKfpDzW6K5myJaawI1Z5H01bkvA-mMVvbPi24A_AGNLgxH1u99QWKzD2QE0qjOiTw-oQvOCuhU1vS58rAoWConRFQo5TlmVl5kY-B-PNiwBKUtVX-3cg7UFJ6nTKZrJLQcuoOm7GX8PZYv0Z4pqm5SBI5FVfKAQVLA8zaOmQ6k0TvAQVdLtHJNsJoArOhYpc-PNdgMtd2uAz5aGEzGpmSxJPpAFJbdLuimKMmmGI7YGb1w==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/IB/3878/IB_3878_hor.png,https://card-search.naver.com/item?cardAdId=3878
BC 바로 리워드 플러스,적립한도없이 0.5~1.5% 기본적립,['할인 및 적립'],"국내 1만원, 해외 1만원",정보 없음,정보 없음,https://tivan.naver.com/cac/mkeRrftGdpmL-ZbcyL_SCLhJzvtlOFqnPOtFN158RKcJlL8duxS80ORsHrwTbuxg4D3-UuFI8BFuCJanv8pwWntjLeOJvFy1cMwyVkgpHJM0J5sInwA26O9zeXQaERkMzkuCkpi0rXSOux3NFsCkzSjKh_I4PnBP2n5uBCFAwrP4P29vk5r-6OwQVJ5LPcu41NoGq_laoBCUzdyOEpfbycdgNk8FsEbAP8ZjTtgzIU8uYxOJvVKe4xZmEYwYvhSp?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/BC/10168/BC_10168_20230925-133343_ver.png,https://card-search.naver.com/item?cardAdId=10168
하나 트래블로그 SKYPASS 신용카드,대한항공 마일리지 적립 혜택,"['항공', '할인 및 적립']","국내 4만8천원, 해외 4만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/mkeRrftGdpmL-ZbcyL_SCLhJzvtlOFqnPOtFN158RKdMQSaUJ5Amwu4G6sy-sl7jEHnMdZV5jfj-lV8mAOFsjj0UC4vdrFCmah9ROxmO3WcNUyFCnYtnoNcnydG4rRh3MBx2dK9boTDt7qEUhnDhMF8JNAVNRIo3cVLGypT4UnbHhmVa_PT0pkaRogKBxapk0ZHTi1sUNPjVytw1RxPFQhW1CG6Vg1D6SVw0rcdeUl4F0JJT9ul4P5V7mGXwWMTz?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SK/10395/SK_10395_20240906-103044_ver.png,https://card-search.naver.com/item?cardAdId=10395
D4카드의정석Ⅱ,"커피 55%,대중교통 33% 청구할인","['교통', '할인 및 적립']","국내 1만2천원, 해외 1만2천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/jeooMZMy0E0CXvsLjH156g7OxK5kIMfCKNNSDN2Wz1v-EpU-h0f8tLRxnXnYpkYQ1svpPh5QhCPweOaruACnMP8FZ9tTIv6_Rd3keLQ0GkivbNElJ0HBvimp-qvu136OeBd9WEWKamk5TAxfJY5J7cXncrnvGDNVk9966OMKuWebYS_xK4zVGBsjBrYf_2lfvLtSkimnTc9TTisfkXrTVPhYM9AeL15Q6974cJKbo2b0S4qzrFxsYKidZeGbl7VrZt0unhV_PqumNUQf2vLimnUyHrJ0Umk7EO4ffZsgb2EnV0v_XmcZh-w8EA77yG9PTWt2qUvFf_VksjMA1BMjn_YJ854y2n_-z7chMMtPXGmZqx9bNNiZvm3QbqFXOKl0KfLX0RcgMHKDx-3hERKVCc6XiKjOC--wwK-uTqI-dlsMR-8CE6lIIXuBCUa4bAhs?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10344/WR_10344_20240402-103053_ver.png,https://card-search.naver.com/item?cardAdId=10344
신한카드 구독 좋아요,5개 영역 디지털 구독 정기결제 할인,['할인 및 적립'],"국내 1만5천원, 해외 1만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/Ffx_olLWZQVa6T12IEKmunC6UzW_Wh5UPyNfpSTy6-8fLGjOWvZnr1l_iLqQh6cJrjGl5mx5Q3anpajE60WCosvtPoQG0SHcWCREEOrmSrS0cHzxns76EGeSXVCr24FZuN3Gk8LmjFhHW3o7VuQowI2I6qNdHOQZS8-h98Vxwm4r8VEWcPy-miPwsL6Yz1Qm5L0W29QUuVJak0qnB9nltyGcmSnFSBJM6TzeAS9kQcwAQeQvpD4LgRoV-mBuF55t3tNDOLuyX2qq4bYucUhTpsA3CRvV7OL8fm3vTsJizJ9T5bN-OMJKHp-9jV6FMpCDjeq3wUOoQto7O9TRGDlY1jpD3pM5js7YWjJlZtYGqmQgZUWXFtgLQb7jU_AQfac9?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10234/SH_10234_20230224-134132_ver.png,https://card-search.naver.com/item?cardAdId=10234
현대카드M HYBRID,쉽고 빠른 Apple Pay 간편결제,['기타'],국내 2천원,정보 없음,정보 없음,https://tivan.naver.com/cac/ZVFBTnpssE5O7DOZ35netrhJzvtlOFqnPOtFN158RKekgjMpvzVqmRiM4hRJGySuoRn9eySsENbiO-jSdnOQwlv9JMRFE94Kw-z6fL9JQDCw6MV2AwIrtQ3G7I2Qqv2bqcmpM3CWKPh9dqlfKW55a36fiUtk3NGVbVZJO9KMV6S6MiN6CwBM-cb4Ndumh-u_7Al72MZdDH-VDJjPNpel9MPMKe6mtbe5nw1aaknCYiHsCA1cu7yPX6qS6rMnXEfzNMONc2y4VRJFTzdjq9apJta8R2Na9u-sb0_XT57PZFQwRNzIEgaoS6PQBU0tH64dhYHOzgAdtNk6iF2jxysQ02KdEjgH3hfI0Yula7ixHiY=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10407/HD_10407_20240812-170341_ver.png,https://card-search.naver.com/item?cardAdId=10407
현대카드X HYBRID,쉽고 빠른 Apple Pay 간편결제,['기타'],국내 2천원,정보 없음,정보 없음,https://tivan.naver.com/cac/ZVFBTnpssE5O7DOZ35netrhJzvtlOFqnPOtFN158RKe3hSlBEW47ZDCw4M_INyUDe8wxYAPyLho_AHKzRpFqsVv9JMRFE94Kw-z6fL9JQDCw6MV2AwIrtQ3G7I2Qqv2bqcmpM3CWKPh9dqlfKW55ayvBsmJyb-X2N-s3VdOAAFDq6YvoLM5rxNIVFE72IRQ07Al72MZdDH-VDJjPNpel9MPMKe6mtbe5nw1aaknCYiErN2x5yZuDoIj1RLoxubh2NMONc2y4VRJFTzdjq9apJpK_S4Iwl4oIHDSh0OWRPDgwRNzIEgaoS6PQBU0tH64djQdPhHIRoCCfbAQCFMQYDPlXGvEB3A5lXuElw8ayXUU=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10408/HD_10408_20240812-173908_ver.png,https://card-search.naver.com/item?cardAdId=10408
11번가 신한카드,11PAY(구 sk페이) 포인트 적립,['할인 및 적립'],"국내 5천원, 해외 8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/UOyVxIcIEFLcw9L8AQI8UsMCQy9XxN38efZOZMgD-yw12aO_A8NQHyucswc1fayzHabqBUZGCsmLdERfMS1hfrXkS-aUpWkaSv7XlPtLxSixd3QioFJkAsYRxYR6eK1eFC6CITJQ3LYFmmmAslPQjy8U61l3-uZclrSceoZ52BuyB24NQKhvBBKENOaNHmf5EyYTIe6pTOhW2PpP5SI0_eI1JPjIwvyKr1yL41ZTx7Ez-wbIUdQVzu-NCEq7qhIVGlWBjMAlV0zs5DNC55rTb9FgUsVXMyEgJpNRYdZ_n5KAKVyRbSRuwZHgNEjh6psBgMkgZknc4I9rwx8wzeR8t1d7udMlsdYW5cgc_lPDnf6Ra3NP4o6Idc8wFFKs2Nq5?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10455/SH_10455_20250124-114222_ver.png,https://card-search.naver.com/item?cardAdId=10455
KB국민 그린카드(전국형),연회비없음! 쇼핑 최대 3%,['쇼핑'],"국내전용 없음, 해외겸용 없음",정보 없음,정보 없음,https://tivan.naver.com/cac/dTuQadBiTpopnb10z0mbWFv3xdWPcbNKGYie90dYqAaQdkTTJYQQMKoGjAfdAbYXwCDAGKxv3KYMadCie2aZTPM01r0wgkWw7ljKKzX165dINfv-kDBTDFlW6sfPNSeLKLPrgCRhxyL6ZRif53_wFTis4sh8iGlhUeufoI7kBAYH8tRoFYxMctF5R3WlE6qFT5CsE_PI6Kt84JIeoDDuGtPHfNQjzxJFv2QFhZxqF1CEmAiA-ipDXXKPm9UAv42eyCxOj-n1IPgnCM2U7tVqKbRm46mBQetKqxnK14QVLO_MYts8yPCDf5GfrPcvg4HJ_xCfPEmoSWnbdlXCCOiq9hu1GPejF2aZtMn1UqKA4IDELfwsqRFnFNEsHylywu-E?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/710/KB_710_20230308-153437_hor.png,https://card-search.naver.com/item?cardAdId=710
현대카드 Summit,"교육,병원,여행,골프 5%M포인트적립",['할인 및 적립'],"국내 20만원, 해외 20만원",신규 회원 최대 20만원 지급,정보 없음,https://tivan.naver.com/cac/ZVFBTnpssE5O7DOZ35netrhJzvtlOFqnPOtFN158RKeBltE8U6SSnOkHcBpbwwB_wppVObOK2I2EQQGVQSn3fqJxt8XbjOt-yrUooVIfF9K9u0Rc384H5VK8Zh84iYWtUkaw9MxaHuoxMXM-Q-38QzKKTLZR9xBC44h5hXE6bkhIeYDcmM_C3FQg_S4ofw2vv4rXVvBVNvDHfrAmlReeVa0DZwIA7GsTln7zTmMNbPwsjFKPEFdL8VRWlfXSqkUarcGCY_5bYX3YmFVMLdQsWr51NafF0oyrabDj6lkOY2jmnkX7gwjabNzjr1PzbmDv5GVmkLfFbbScSAL9_KyEiw==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10353/HD_10353_20240430-195202_ver.png,https://card-search.naver.com/item?cardAdId=10353
